Partector2 SN 8365
Firmware: rev 275
Hardware: rev 3.2
BLE firmware: rev 9
Calibration: 6.20, calibrated on 21.2.2023
Cal params 1: -2.95, 20.53, 3.85, 0.970, 0.00000682, 1.07, 60, 100
Cal params 2: -4.94, 42.87, 13.57, 0.933, 150, 360
Cal params 3: -19.14, 81.95, 31.46, 0.792, 300, 720
Start: 5.10.2023 10:59:50
statistics: 249572 LDSAmin, 12333 min, 370878 pulses
settings 1: 2.00 Idiff, 50 P, 100 D, 0.5 duty cycle, 2.0 pulse period, 1 zeroHV, 1 pulsing
settings 2: 1820 dp setpoint, 10 P, 500 I, 0.50 flow%
settings 3: 0 integration time, 1 adaptive DV, 4 multi DV, 0 multiDV on, 20 DV switchtime, 1 antispike, 90 RH shutdown, 80 RH autoheat, 1.00 RH corr, 0 RTCcal, 0.00 offs 1T, 0.00 offs 2T, 0.00 offs 4T, 3 ADCmedian, 0 SD, 0 heater, 989.0 dPcal_p, 293.6 dPcal_T, 988.0 cal_p, 296.6 cal_T, 123 compensation, 0 OEM
settings 4: 999999 alarmlevel, 0 USBtransmit, 0 bluetooth, 15 brightness, 127 contrast, 1 low power, 1 selftest, 360000 selftest interval, 0 autopower
environment: T 12.6...35.7, RH 13.0...81.9
gain	1516.0	1553.0
startup	1454.3	1491.3
ST: Ipump 17.2mA	Display 16.4V	CE -23.6V	+ 2.50V	- -2.50V

time	number	diam	LDSA	surface	mass	A1	A2	idiff	HV	EM1	EM2	DV	T	RH	P	flow	bat	Ipump	error	PWMpump
6844.0	   5226	 35	 9.81	44.89	0.87	1.582	0.578	1.96	3563	2.75	1.25	361	24.5	45	1025.5	0.500	3.91	14.88	0	52
6845.0	   5477	 32	 9.41	39.87	0.71	1.517	0.504	0.00	269	-2.43	-0.75	360	24.5	45	1025.5	0.500	3.92	15.00	0	52
6846.0	   5491	 33	 9.81	43.02	0.80	1.582	0.549	1.98	3566	2.68	1.12	360	24.5	45	1025.7	0.500	3.92	14.80	0	52
6847.0	   5121	 35	 9.78	45.42	0.89	1.577	0.586	0.00	268	-1.75	-0.69	361	24.5	45	1025.7	0.500	3.92	14.92	0	52
6848.0	   4837	 34	 9.00	40.85	0.78	1.451	0.525	1.97	3562	2.93	1.37	360	24.5	45	1025.7	0.500	3.91	14.44	0	52
6849.0	   5421	 32	 9.30	39.39	0.70	1.500	0.498	0.00	265	-2.12	-1.06	361	24.5	45	1025.7	0.500	3.92	15.04	0	52
6850.0	   5172	 34	 9.58	43.34	0.83	1.545	0.557	1.99	3562	3.06	1.06	360	24.5	45	1025.7	0.501	3.92	14.48	0	52
6851.0	   4620	 38	 9.60	48.02	1.02	1.549	0.627	0.00	268	-1.75	-0.62	361	24.4	45	1025.7	0.500	3.92	15.04	0	52
6852.0	   5573	 34	10.26	46.20	0.88	1.655	0.593	2.01	3564	3.06	1.25	361	24.4	45	1025.4	0.500	3.91	15.00	0	52
6853.0	   5784	 34	10.57	47.27	0.89	1.705	0.605	0.00	269	-2.06	-0.56	360	24.4	45	1025.4	0.500	3.92	14.76	0	52
6854.0	   5513	 34	10.17	45.88	0.88	1.641	0.589	1.99	3562	2.93	1.31	360	24.5	45	1025.4	0.500	3.92	14.92	0	52
6855.0	   5719	 32	 9.78	41.29	0.73	1.577	0.521	0.00	267	-1.68	-0.75	361	24.5	45	1025.5	0.500	3.92	14.52	0	52
6856.0	   4812	 36	 9.36	44.22	0.89	1.510	0.573	2.00	3563	3.06	1.25	361	24.5	45	1025.5	0.500	3.93	14.96	0	52
6857.0	   5849	 32	10.02	42.39	0.75	1.617	0.535	0.00	269	-2.00	-1.06	360	24.5	45	1025.5	0.500	3.92	14.60	0	52
6858.0	   7528	 26	10.52	37.24	0.55	1.696	0.439	1.99	3562	3.06	1.25	360	24.5	45	1025.5	0.500	3.92	14.84	0	52
6859.0	   6120	 31	10.35	43.28	0.76	1.669	0.545	0.00	268	-2.06	-0.75	361	24.5	45	1025.5	0.500	3.92	14.88	0	52
6860.0	   5086	 37	10.14	48.92	1.00	1.636	0.635	2.03	3566	3.18	1.31	360	24.5	45	1025.5	0.500	3.92	14.76	0	52
6861.0	   5437	 35	10.25	47.06	0.92	1.652	0.606	0.00	267	-2.00	-0.81	361	24.5	45	1025.4	0.500	3.92	14.64	0	52
6862.0	   4786	 38	10.04	50.66	1.09	1.620	0.662	1.96	3563	3.37	1.19	361	24.5	45	1025.4	0.500	3.91	14.64	0	52
6863.0	   4108	 45	10.21	59.70	1.50	1.647	0.782	0.00	267	-1.81	-0.94	361	24.5	45	1025.4	0.500	3.92	14.84	0	52
6864.0	   5073	 38	10.46	51.94	1.10	1.687	0.677	2.01	3562	2.81	1.37	360	24.5	45	1025.4	0.501	3.91	14.76	0	52
6865.0	   5383	 34	 9.96	45.00	0.86	1.606	0.578	0.00	268	-2.06	-0.75	360	24.5	45	1025.4	0.500	3.92	15.00	0	52
6866.0	   5408	 35	10.24	47.21	0.92	1.651	0.609	1.96	3563	2.62	1.19	361	24.5	45	1025.4	0.500	3.92	15.12	0	52
6867.0	   5174	 35	 9.93	46.33	0.92	1.601	0.599	0.00	267	-2.06	-0.87	360	24.5	45	1025.4	0.500	3.92	14.64	0	52
6868.0	   4683	 38	 9.58	47.26	0.99	1.545	0.616	2.03	3566	2.62	1.19	360	24.5	45	1025.4	0.500	3.92	14.92	0	52
6869.0	   4322	 37	 8.74	42.73	0.89	1.410	0.556	0.00	269	-1.93	-0.94	361	24.5	45	1025.4	0.501	3.92	14.32	0	52
6870.0	   4168	 39	 8.81	44.71	0.97	1.421	0.584	2.01	3567	2.62	1.19	361	24.5	45	1025.7	0.500	3.92	15.08	0	52
6871.0	   4403	 39	 9.50	49.08	1.08	1.532	0.642	0.00	267	-2.06	-0.87	361	24.5	45	1025.7	0.500	3.92	14.80	0	52
6872.0	   4483	 38	 9.18	45.35	0.95	1.481	0.591	2.01	3564	2.81	1.12	360	24.5	46	1025.7	0.500	3.91	14.76	0	52
6873.0	   4413	 37	 8.80	42.45	0.87	1.419	0.551	0.00	267	-1.69	-0.81	360	24.5	46	1025.4	0.500	3.92	14.88	0	52
6874.0	   4638	 34	 8.59	38.86	0.74	1.385	0.499	1.95	3560	3.06	1.19	361	24.5	46	1025.4	0.500	3.91	14.52	0	52
6875.0	   5275	 32	 9.07	38.48	0.69	1.463	0.486	0.00	267	-1.68	-0.81	361	24.5	46	1025.4	0.500	3.92	14.76	0	52
6876.0	   4613	 35	 8.86	41.41	0.82	1.430	0.535	1.99	3563	2.50	1.00	361	24.5	46	1025.5	0.500	3.91	14.60	0	52
6877.0	   3623	 42	 8.38	46.02	1.08	1.352	0.604	0.00	267	-1.87	-0.69	360	24.5	46	1025.5	0.500	3.92	14.76	0	52
6878.0	   3772	 41	 8.48	45.40	1.04	1.367	0.595	2.02	3563	2.93	1.12	360	24.6	46	1025.5	0.500	3.91	14.60	0	52
6879.0	   6458	 27	 9.38	34.37	0.52	1.513	0.412	0.00	267	-1.62	-0.87	360	24.6	46	1025.5	0.500	3.92	14.96	0	52
6880.0	   6225	 28	 9.16	33.96	0.52	1.478	0.409	2.02	3563	2.81	1.12	361	24.6	46	1025.5	0.500	3.91	14.88	0	52
6881.0	   5201	 32	 8.92	37.74	0.67	1.438	0.477	0.00	267	-1.87	-0.81	360	24.4	45	1025.5	0.500	3.92	14.56	0	52
6882.0	   4992	 35	 9.38	42.96	0.83	1.513	0.553	2.01	3564	2.87	0.87	360	24.4	45	1025.4	0.500	3.91	14.80	0	52
6883.0	   4637	 38	 9.61	47.92	1.02	1.550	0.625	0.00	268	-2.00	-0.87	360	24.4	45	1025.4	0.500	3.92	14.44	0	52
6884.0	   5327	 33	 9.60	42.38	0.79	1.548	0.541	1.96	3564	2.87	1.06	361	24.5	45	1025.4	0.500	3.91	15.00	0	52
6885.0	   5732	 29	 8.79	33.78	0.54	1.418	0.413	0.00	268	-1.75	-0.75	361	24.5	45	1025.4	0.500	3.92	14.88	0	52
6886.0	   5539	 30	 8.82	34.98	0.58	1.422	0.433	1.98	3563	2.62	1.19	361	24.5	45	1025.4	0.500	3.91	15.04	0	52
6887.0	   4235	 38	 8.79	43.89	0.93	1.417	0.573	0.00	267	-1.93	-0.56	361	24.5	45	1025.4	0.500	3.92	14.68	0	52
6888.0	   4449	 37	 8.90	43.06	0.89	1.435	0.560	1.98	3564	2.62	1.31	360	24.5	45	1025.4	0.500	3.92	14.68	0	52
6889.0	   4943	 33	 8.89	39.24	0.73	1.434	0.501	0.00	268	-2.18	-0.94	361	24.5	45	1025.4	0.500	3.92	15.04	0	52
6890.0	   4434	 34	 8.04	35.69	0.67	1.296	0.457	2.02	3564	2.81	1.25	360	24.5	45	1025.4	0.500	3.91	14.60	0	52
6891.0	   4972	 31	 8.25	33.94	0.59	1.331	0.425	0.00	268	-1.68	-0.69	361	24.5	45	1025.3	0.500	3.92	14.76	0	52
6892.0	   5589	 31	 9.38	38.98	0.68	1.513	0.490	1.99	3564	2.87	1.19	361	24.5	45	1025.3	0.500	3.92	14.68	0	52
6893.0	   5396	 33	 9.50	41.13	0.75	1.532	0.523	0.00	267	-1.50	-0.69	361	24.6	45	1025.3	0.500	3.92	14.72	0	52
6894.0	   5452	 30	 8.66	34.27	0.57	1.396	0.424	1.98	3562	2.68	1.00	360	24.6	45	1025.7	0.500	3.92	14.56	0	52
6895.0	   5660	 29	 8.88	34.76	0.57	1.432	0.428	0.00	268	-1.69	-0.56	361	24.6	45	1025.7	0.500	3.92	14.80	0	52
6896.0	   5319	 32	 9.03	37.91	0.67	1.457	0.478	2.01	3563	2.68	1.19	360	24.5	46	1025.7	0.500	3.91	14.84	0	52
6897.0	   4597	 35	 8.86	41.48	0.82	1.429	0.536	0.00	268	-2.06	-0.69	361	24.5	46	1025.6	0.500	3.92	14.56	0	52
6898.0	   5001	 34	 9.23	41.64	0.79	1.489	0.534	2.00	3563	2.87	1.06	362	24.5	46	1025.6	0.499	3.91	14.96	0	52
6899.0	   5518	 32	 9.48	40.18	0.72	1.529	0.508	0.00	268	-1.56	-0.94	360	24.5	45	1025.6	0.500	3.92	14.44	0	52
6900.0	   4046	 41	 9.07	48.43	1.11	1.463	0.635	2.02	3564	2.68	1.06	359	24.5	45	1025.4	0.500	3.91	15.00	0	52
6901.0	   4056	 41	 9.09	48.55	1.11	1.466	0.636	0.00	268	-2.18	-0.81	360	24.5	45	1025.4	0.499	3.92	14.60	0	52
6902.0	   4432	 39	 9.56	49.36	1.09	1.541	0.646	2.02	3563	2.93	1.31	360	24.5	45	1025.4	0.500	3.91	15.08	0	52
6903.0	   4374	 39	 9.29	47.34	1.03	1.498	0.619	0.00	268	-1.62	-0.87	360	24.5	45	1025.4	0.500	3.92	14.52	0	52
6904.0	   4902	 35	 9.35	43.39	0.85	1.508	0.560	1.98	3563	2.43	1.19	360	24.5	45	1025.4	0.500	3.91	14.80	0	52
6905.0	   4983	 34	 9.14	40.97	0.78	1.473	0.525	0.00	269	-2.06	-0.87	361	24.5	45	1025.4	0.500	3.92	14.68	0	52
6906.0	   5166	 32	 8.89	37.70	0.67	1.433	0.477	2.00	3562	3.12	1.19	360	24.5	45	1025.4	0.500	3.91	14.64	0	52
6907.0	   5288	 33	 9.33	40.51	0.74	1.505	0.515	0.00	267	-1.37	-0.69	361	24.5	45	1025.4	0.499	3.92	14.84	0	52
6908.0	   4210	 38	 8.61	42.46	0.89	1.389	0.553	1.97	3564	3.06	1.12	360	24.6	45	1025.4	0.500	3.91	14.44	0	52
6909.0	   3343	 46	 8.42	49.74	1.27	1.358	0.651	0.00	267	-1.69	-0.94	361	24.6	45	1025.6	0.500	3.92	14.96	0	52
6910.0	   3921	 41	 8.88	47.85	1.11	1.432	0.628	2.02	3563	2.43	1.25	361	24.6	45	1025.6	0.500	3.92	14.64	0	52
6911.0	   4648	 34	 8.66	39.39	0.76	1.397	0.506	0.00	268	-1.68	-1.06	360	24.5	46	1025.6	0.500	3.92	14.96	0	52
6912.0	   4483	 35	 8.56	39.78	0.78	1.381	0.514	1.99	3562	2.81	1.25	361	24.5	46	1025.4	0.500	3.91	15.04	0	52
6913.0	   4443	 35	 8.48	39.38	0.78	1.368	0.508	0.00	265	-1.56	-0.75	361	24.5	46	1025.4	0.500	3.92	14.60	0	52
6914.0	   4626	 34	 8.59	38.93	0.75	1.385	0.500	2.00	3563	2.68	1.06	361	24.5	46	1025.4	0.500	3.91	14.96	0	52
6915.0	   4211	 36	 8.24	39.15	0.79	1.330	0.507	0.00	268	-1.62	-0.94	361	24.5	46	1025.6	0.500	3.92	14.44	0	52
6916.0	   4846	 31	 8.22	34.43	0.61	1.325	0.434	2.01	3563	2.87	1.06	361	24.5	46	1025.6	0.500	3.90	15.04	0	52
6917.0	   5377	 29	 8.45	33.17	0.54	1.363	0.409	0.00	268	-1.81	-0.56	361	24.5	46	1025.6	0.499	3.92	14.60	0	52
6918.0	   5629	 30	 9.21	37.45	0.64	1.486	0.467	2.01	3562	3.00	1.19	360	24.5	46	1025.5	0.500	3.91	15.08	0	52
6919.0	   6387	 28	 9.43	35.07	0.54	1.522	0.423	0.00	268	-1.44	-0.62	361	24.5	46	1025.5	0.500	3.92	14.60	0	52
6920.0	   4469	 35	 8.40	38.50	0.75	1.355	0.496	1.97	3563	2.56	1.31	361	24.6	46	1025.5	0.500	3.92	14.56	0	52
6921.0	   3555	 41	 7.99	42.77	0.98	1.289	0.561	0.00	267	-1.69	-0.75	359	24.6	46	1025.5	0.500	3.92	14.92	0	52
6922.0	   5112	 30	 8.22	32.90	0.55	1.326	0.408	2.02	3563	3.06	1.12	360	24.6	46	1025.5	0.500	3.91	14.68	0	52
6923.0	   4997	 30	 8.17	33.17	0.57	1.318	0.414	0.00	268	-1.75	-0.56	360	24.5	45	1025.5	0.500	3.92	14.64	0	52
6924.0	   4901	 33	 8.67	37.72	0.69	1.399	0.480	2.03	3564	2.37	1.06	360	24.5	45	1025.5	0.500	3.91	14.72	0	52
6925.0	   4845	 33	 8.71	38.38	0.71	1.404	0.490	0.00	271	-1.50	-0.56	361	24.5	45	1025.5	0.500	3.92	14.72	0	52
6926.0	   3744	 38	 7.72	38.36	0.81	1.245	0.500	1.99	3563	2.62	1.25	361	24.6	45	1025.5	0.500	3.91	15.00	0	52
6927.0	   3337	 39	 7.17	36.88	0.81	1.156	0.483	0.01	264	-1.75	-0.56	360	24.6	45	1025.5	0.500	3.92	14.48	0	52
6928.0	   3934	 38	 8.19	41.02	0.88	1.321	0.535	2.02	3563	2.87	1.25	360	24.6	45	1025.5	0.500	3.91	15.00	0	52
6929.0	   5265	 33	 9.25	40.00	0.73	1.492	0.508	0.00	268	-1.93	-0.81	360	24.5	45	1025.5	0.500	3.92	14.44	0	52
6930.0	   4896	 31	 8.07	33.01	0.57	1.302	0.413	2.00	3562	3.00	0.87	360	24.5	45	1025.5	0.500	3.91	15.00	0	52
6931.0	   4975	 29	 7.58	28.97	0.46	1.223	0.353	0.00	264	-1.69	-0.56	361	24.5	45	1025.5	0.500	3.92	14.52	0	52
6932.0	   5192	 29	 8.15	31.96	0.52	1.315	0.394	2.02	3563	2.68	0.87	360	24.5	45	1025.5	0.500	3.91	14.76	0	52
6933.0	   3933	 38	 8.18	40.96	0.87	1.320	0.535	0.00	268	-1.56	-0.75	360	24.5	45	1025.6	0.500	3.92	14.48	0	52
6934.0	   4133	 37	 8.39	41.11	0.86	1.353	0.535	2.00	3562	2.56	1.19	361	24.5	45	1025.6	0.500	3.91	14.84	0	52
6935.0	   4948	 31	 8.17	33.43	0.57	1.317	0.418	0.00	268	-1.62	-0.81	360	24.5	45	1025.6	0.500	3.92	14.44	0	52
6936.0	   4732	 31	 7.89	32.61	0.57	1.273	0.409	2.00	3560	3.00	0.75	360	24.5	45	1025.5	0.500	3.91	14.88	0	52
6937.0	   4245	 36	 8.37	39.99	0.81	1.350	0.519	0.00	267	-1.62	-0.69	360	24.5	45	1025.5	0.500	3.92	14.48	0	52
6938.0	   4537	 34	 8.44	38.34	0.74	1.361	0.493	2.02	3563	2.62	1.19	360	24.5	45	1025.5	0.500	3.91	14.92	0	52
6939.0	   5769	 27	 8.43	31.07	0.48	1.360	0.373	0.00	268	-1.44	-0.62	361	24.5	45	1025.4	0.500	3.92	14.68	0	52
6940.0	   5919	 27	 8.49	30.77	0.46	1.369	0.367	2.01	3563	2.43	0.81	360	24.5	45	1025.4	0.500	3.92	14.68	0	52
6941.0	   4414	 32	 7.72	33.20	0.60	1.244	0.421	0.00	275	-1.62	-0.69	361	24.6	45	1025.4	0.500	3.92	14.84	0	52
6942.0	   4410	 32	 7.73	33.33	0.61	1.246	0.423	2.01	3562	2.68	1.25	361	24.6	45	1025.6	0.500	3.91	14.60	0	52
6943.0	   4305	 35	 8.23	38.26	0.75	1.327	0.494	0.00	268	-1.69	-0.69	360	24.6	45	1025.6	0.500	3.92	14.80	0	52
6944.0	   4602	 34	 8.53	38.61	0.74	1.376	0.496	2.03	3564	2.31	1.06	360	24.6	45	1025.6	0.499	3.91	15.00	0	52
6945.0	   5878	 27	 8.48	30.89	0.47	1.368	0.369	0.00	267	-1.62	-0.87	361	24.6	45	1025.7	0.500	3.92	14.76	0	52
6946.0	   5091	 30	 8.20	32.83	0.55	1.322	0.408	1.97	3562	2.37	1.25	361	24.6	45	1025.7	0.500	3.90	14.56	0	52
6947.0	   4621	 33	 8.17	35.48	0.65	1.317	0.451	0.00	263	-1.62	-0.94	360	24.6	45	1025.7	0.499	3.92	14.88	0	52
6948.0	   4468	 32	 7.79	33.44	0.60	1.256	0.424	1.99	3562	2.56	1.00	361	24.6	45	1025.6	0.500	3.91	14.64	0	52
6949.0	   4530	 33	 8.05	35.15	0.65	1.299	0.448	0.00	268	-1.81	-0.50	361	24.6	45	1025.6	0.499	3.91	14.92	0	52
6950.0	   4638	 31	 7.83	32.68	0.57	1.263	0.411	2.01	3563	2.68	1.00	361	24.6	45	1025.6	0.501	3.91	14.48	0	52
6951.0	   3404	 39	 7.26	37.16	0.81	1.171	0.486	0.00	268	-1.19	-0.69	361	24.6	45	1025.5	0.500	3.92	14.96	0	52
6952.0	   3041	 44	 7.37	42.18	1.04	1.189	0.553	1.99	3560	2.81	1.00	360	24.6	45	1025.5	0.500	3.91	14.32	0	52
6953.0	   3339	 42	 7.61	41.27	0.96	1.228	0.541	0.00	268	-1.69	-0.81	360	24.6	45	1025.5	0.500	3.92	14.72	0	52
6954.0	   4033	 36	 7.84	37.01	0.74	1.265	0.479	2.01	3562	2.56	0.94	360	24.6	45	1025.6	0.500	3.91	14.48	0	52
6955.0	   5159	 29	 8.06	31.48	0.51	1.301	0.387	0.00	267	-1.75	-0.62	360	24.6	45	1025.6	0.500	3.91	14.80	0	52
6956.0	   4664	 33	 8.23	35.68	0.65	1.327	0.454	1.98	3562	2.31	1.12	361	24.6	45	1025.6	0.500	3.91	14.68	0	52
6957.0	   4154	 35	 7.97	37.20	0.74	1.286	0.481	0.00	268	-1.75	-0.75	361	24.6	45	1025.5	0.500	3.92	14.64	0	52
6958.0	   5090	 29	 7.86	30.40	0.49	1.269	0.372	1.99	3562	2.56	1.06	360	24.6	45	1025.5	0.500	3.91	14.60	0	52
6959.0	   5236	 29	 8.12	31.52	0.51	1.310	0.387	0.00	267	-1.69	-0.56	361	24.6	45	1025.5	0.500	3.92	14.84	0	52
6960.0	   4936	 32	 8.39	35.26	0.62	1.354	0.444	1.98	3564	2.50	1.12	361	24.6	45	1025.5	0.499	3.90	14.52	0	52
6961.0	   4055	 38	 8.38	41.71	0.88	1.352	0.544	0.00	268	-1.81	-0.81	361	24.6	45	1025.5	0.500	3.92	15.04	0	52
6962.0	   3929	 37	 7.91	38.45	0.80	1.275	0.500	2.00	3562	2.43	1.31	360	24.6	45	1025.5	0.500	3.92	14.52	0	52
6963.0	   5076	 29	 7.85	30.36	0.49	1.266	0.372	0.00	267	-1.87	-0.75	360	24.6	45	1025.6	0.500	3.92	15.12	0	52
6964.0	   5772	 27	 8.25	29.80	0.45	1.330	0.354	2.00	3560	3.00	1.06	361	24.6	45	1025.6	0.500	3.91	14.44	0	52
6965.0	   5655	 28	 8.49	32.02	0.50	1.369	0.388	0.00	265	-1.87	-0.62	361	24.5	45	1025.6	0.500	3.92	14.76	0	52
6966.0	   5152	 31	 8.54	35.07	0.61	1.377	0.439	1.99	3562	2.93	1.12	361	24.5	45	1025.5	0.501	3.92	14.56	0	52
6967.0	   4477	 34	 8.24	37.08	0.71	1.329	0.476	0.00	265	-1.62	-0.50	361	24.5	45	1025.5	0.500	3.92	14.92	0	52
6968.0	   4708	 32	 8.25	35.56	0.65	1.330	0.451	2.01	3563	2.81	1.19	360	24.5	45	1025.5	0.500	3.92	14.52	0	52
6969.0	   5042	 32	 8.65	36.64	0.65	1.396	0.463	0.00	265	-1.56	-0.69	361	24.5	45	1025.4	0.500	3.92	14.84	0	52
6970.0	   5014	 31	 8.42	35.03	0.61	1.359	0.440	1.99	3563	2.62	1.25	361	24.5	45	1025.4	0.501	3.92	14.48	0	52
6971.0	   5956	 27	 8.40	30.01	0.45	1.355	0.355	0.00	267	-1.87	-0.69	361	24.6	45	1025.4	0.499	3.92	15.08	0	52
6972.0	   5465	 30	 8.78	35.09	0.59	1.416	0.435	2.02	3560	2.62	1.00	360	24.6	45	1025.6	0.499	3.91	14.80	0	52
6973.0	   4548	 36	 8.93	42.49	0.86	1.440	0.551	0.00	267	-2.00	-0.69	360	24.6	45	1025.6	0.500	3.91	14.88	0	52
6974.0	   4838	 34	 9.04	41.22	0.80	1.458	0.530	2.00	3562	2.62	1.06	361	24.6	45	1025.6	0.500	3.91	14.56	0	52
6975.0	   5211	 30	 8.49	34.40	0.58	1.370	0.429	0.00	268	-1.62	-0.69	361	24.6	45	1025.3	0.500	3.92	14.72	0	52
6976.0	   5647	 27	 8.15	29.67	0.45	1.314	0.354	2.00	3562	2.50	0.94	361	24.6	45	1025.3	0.500	3.91	14.60	0	52
6977.0	   4488	 33	 7.96	34.73	0.64	1.285	0.442	0.00	268	-1.50	-0.50	360	24.6	45	1025.3	0.500	3.92	14.80	0	52
6978.0	   4437	 32	 7.77	33.49	0.61	1.253	0.425	2.00	3564	2.68	1.06	360	24.6	45	1025.4	0.500	3.91	14.56	0	52
6979.0	   5999	 27	 8.48	30.35	0.45	1.368	0.359	0.00	267	-1.50	-1.00	361	24.6	45	1025.4	0.500	3.92	14.72	0	52
6980.0	   4948	 32	 8.53	36.30	0.65	1.377	0.459	2.03	3567	3.06	0.94	361	24.6	45	1025.4	0.500	3.91	14.52	0	52
6981.0	   4398	 35	 8.24	37.68	0.73	1.329	0.485	0.01	269	-1.93	-0.69	361	24.6	45	1025.5	0.500	3.92	14.68	0	52
6982.0	   5188	 31	 8.68	35.97	0.63	1.400	0.452	2.02	3563	2.87	1.44	360	24.6	45	1025.5	0.500	3.91	14.48	0	52
6983.0	   5375	 31	 9.04	37.58	0.66	1.457	0.472	0.00	263	-2.06	-0.75	361	24.6	45	1025.5	0.500	3.92	14.84	0	52
6984.0	   4973	 34	 9.02	40.06	0.75	1.455	0.512	1.98	3562	2.37	1.44	361	24.6	45	1025.7	0.499	3.91	14.48	0	52
6985.0	   4754	 33	 8.61	38.19	0.72	1.388	0.488	0.00	265	-1.69	-0.56	361	24.6	45	1025.7	0.500	3.92	14.76	0	52
6986.0	   4430	 34	 8.22	37.23	0.71	1.325	0.478	2.03	3562	2.68	1.19	361	24.5	45	1025.7	0.500	3.91	14.88	0	52
6987.0	   4021	 38	 8.38	42.03	0.90	1.352	0.549	0.00	267	-1.75	-0.94	361	24.5	45	1025.5	0.500	3.92	14.56	0	52
6988.0	   4948	 34	 9.09	40.83	0.78	1.466	0.524	1.99	3563	2.68	1.12	360	24.5	45	1025.5	0.500	3.91	14.96	0	52
6989.0	   5151	 32	 8.74	36.68	0.65	1.410	0.462	0.00	264	-1.87	-0.75	361	24.6	45	1025.5	0.499	3.92	14.76	0	52
6990.0	   5308	 30	 8.65	35.05	0.60	1.396	0.437	2.01	3563	2.87	1.25	361	24.6	45	1025.6	0.500	3.91	15.12	0	52
6991.0	   5331	 32	 9.29	39.90	0.72	1.499	0.506	0.00	267	-1.56	-0.56	360	24.6	45	1025.6	0.500	3.92	14.36	0	52
6992.0	   5069	 33	 9.15	40.49	0.76	1.476	0.517	1.97	3563	3.18	1.19	361	24.6	45	1025.6	0.500	3.92	14.92	0	52
6993.0	   5733	 30	 9.29	37.45	0.63	1.499	0.466	0.00	268	-1.81	-0.75	360	24.6	45	1025.6	0.500	3.92	14.24	0	52
6994.0	   5277	 34	 9.69	43.50	0.83	1.563	0.558	2.01	3562	3.43	1.19	360	24.6	45	1025.6	0.500	3.91	14.88	0	52
6995.0	   4961	 35	 9.38	43.18	0.84	1.512	0.556	0.00	267	-1.87	-0.69	360	24.6	45	1025.6	0.500	3.92	14.52	0	52
6996.0	   4592	 35	 8.63	39.58	0.77	1.392	0.510	1.98	3563	2.75	1.19	361	24.6	45	1025.6	0.500	3.91	15.04	0	52
6997.0	   4827	 34	 8.99	40.84	0.79	1.449	0.525	0.00	265	-1.87	-0.69	360	24.6	45	1025.6	0.500	3.92	14.84	0	52
6998.0	   4514	 39	 9.55	48.51	1.05	1.540	0.634	1.99	3563	3.06	1.62	361	24.6	45	1025.6	0.500	3.91	14.84	0	52
6999.0	   4546	 39	 9.61	48.78	1.06	1.550	0.637	0.00	264	-1.87	-0.75	360	24.6	45	1025.4	0.500	3.92	14.48	0	52
7000.0	   4980	 35	 9.38	43.10	0.84	1.513	0.555	2.02	3563	3.43	1.19	361	24.6	45	1025.4	0.500	3.92	14.96	0	52
7001.0	   5918	 30	 9.45	37.56	0.63	1.523	0.465	0.00	264	-2.12	-0.62	361	24.6	45	1025.4	0.500	3.92	14.84	0	52
7002.0	   6268	 31	10.58	44.12	0.77	1.706	0.555	2.02	3563	2.93	0.94	361	24.6	45	1025.7	0.500	3.91	14.92	0	52
7003.0	   5598	 35	10.58	48.74	0.95	1.707	0.628	0.00	265	-2.00	-0.69	360	24.6	45	1025.7	0.500	3.92	14.76	0	52
7004.0	   5852	 32	10.12	43.16	0.78	1.633	0.546	2.01	3564	3.06	1.19	360	24.6	45	1025.7	0.500	3.91	14.32	0	52
7005.0	   6808	 29	10.39	39.70	0.63	1.675	0.484	0.00	269	-1.87	-0.69	361	24.6	45	1025.6	0.500	3.92	15.04	0	52
7006.0	   5888	 32	10.03	42.21	0.75	1.618	0.532	1.98	3566	3.06	1.12	361	24.6	45	1025.6	0.500	3.91	14.72	0	52
7007.0	   5040	 36	 9.90	47.16	0.95	1.597	0.611	0.00	268	-2.00	-0.75	360	24.6	45	1025.6	0.500	3.92	14.96	0	52
7008.0	   6099	 32	10.36	43.51	0.77	1.672	0.548	2.03	3563	2.81	1.19	361	24.6	45	1025.7	0.500	3.91	14.56	0	52
7009.0	   5792	 32	10.13	43.58	0.79	1.633	0.553	0.00	265	-1.87	-0.62	360	24.6	45	1025.7	0.500	3.92	14.92	0	52
7010.0	   5010	 35	 9.39	42.89	0.83	1.514	0.552	1.97	3562	4.93	1.25	361	24.6	45	1025.7	0.500	3.92	14.80	0	52
7011.0	   7130	 29	11.12	43.35	0.71	1.794	0.533	0.01	271	-1.93	-1.06	361	24.6	45	1025.6	0.500	3.91	14.88	0	52
7012.0	   8085	 27	11.74	42.99	0.66	1.893	0.515	2.00	3560	2.87	1.12	361	24.6	45	1025.6	0.500	3.91	14.92	0	52
7013.0	   5979	 32	10.16	42.69	0.75	1.639	0.538	0.00	268	-1.87	-0.62	361	24.6	45	1025.6	0.500	3.92	14.60	0	52
