"","A"," deviceID","time","latitude","longitude","PM1","PM25","PM10","bin0","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","bin10","bin11","bin12","bin13","bin14","bin15","bin16","bin17","bin18","bin19","bin20","bin17.1","bin22","bin23","flowrate","countglitch","laser_status","temperature_opc","humidity_opc","data_is_valid","temperature","humidity","ambient_IR","object_IR","gas_op1_w","gas_op1_r","gas_op2_w","gas_op2_r","noise","time_local","PM25_cs3","temperature_opc_cs3","humidity_opc_cs3","gas_op2_w_cs3"
"9226",0,"220054000c504e5354303420",1689579659,"51.922577","4.480657","1.95",5.68,18.94,66,13,9,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,7,634,24.74,45.24,1,19.3,59.3,"na","na",283,278,314,274,23,2023-07-17 09:40:59,11.1630958333333,24.74,45.24,16.3972094880609
"9228",0,"220054000c504e5354303420",1689579664,"51.922585","4.480664","2.05",11.3,25.43,70,17,3,0,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,7,634,24.75,45.5,1,19.3,59.3,"na","na",284,278,313,278,29,2023-07-17 09:41:04,16.3247340376984,24.75,45.5,14.603904094827
"9229",0,"220054000c504e5354303420",1689579669,"51.922588","4.480668","2.78",9.18,11.07,90,13,6,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,9,633,24.75,45.69,1,19.3,58.9,"na","na",282,278,314,278,22,2023-07-17 09:41:09,15.2380547123016,24.75,45.69,15.0428006667007
"9230",0,"220054000c504e5354303420",1689579674,"51.922592","4.480675","2.92",12.06,28.27,93,20,9,3,4,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,14,633,24.74,45.37,1,19.3,58.8,"na","na",284,278,314,276,28,2023-07-17 09:41:14,16.7675841071429,24.74,45.37,16.1742303213942
"9231",0,"220054000c504e5354303420",1689579679,"51.922596","4.480685","1.59",7.15,40.14,78,12,1,1,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,7,633,24.72,45.24,1,19.3,58.7,"na","na",282,278,317,280,21,2023-07-17 09:41:19,12.9502719642857,24.72,45.24,16.0310063637248
"9232",0,"220054000c504e5354303420",1689579684,"51.922596","4.48069","1.94",5.5,7.5,63,14,3,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,7,633,24.71,45.2,1,19.3,58.4,"na","na",281,278,313,276,22,2023-07-17 09:41:24,10.73478,24.71,45.2,15.1732052229077
"9233",0,"220054000c504e5354303420",1689579689,"51.9226","4.480697","2.27",9.04,11.43,78,17,2,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,10,633,24.71,45.01,1,19.3,58.2,"na","na",281,278,317,280,26,2023-07-17 09:41:29,16.47043875,24.71,45.01,17.7924175109109
"9235",0,"220054000c504e5354303420",1689579694,"51.922604","4.480702","2.85",10.17,15.76,120,25,9,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,7,633,24.72,44.86,1,19.3,58.3,"na","na",280,278,313,277,19,2023-07-17 09:41:34,16.7239905979437,24.72,44.86,14.7636228129565
"9236",0,"220054000c504e5354303420",1689579699,"51.9226","4.480703","2.43",9.74,25.4,96,18,12,3,2,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,11,634,24.72,44.9,1,19.3,58.3,"na","na",282,278,313,275,23,2023-07-17 09:41:39,16.8807212895438,24.72,44.9,14.7435033685121
"9237",0,"220054000c504e5354303420",1689579704,"51.922604","4.480711","2.07",7.05,21.7,92,27,4,3,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,8,633,24.7,44.92,1,19.3,58.4,"na","na",282,278,311,273,24,2023-07-17 09:41:44,13.0504409226191,24.7,44.92,10.3409743644485
"9238",0,"220054000c504e5354303420",1689579709,"51.922607","4.48072","2.34",5.35,5.93,79,21,10,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,9,634,24.71,44.96,1,19.3,58.6,"na","na",282,278,312,276,21,2023-07-17 09:41:49,10.6899754166667,24.71,44.96,14.1489833700146
"9239",0,"220054000c504e5354303420",1689579714,"51.922611","4.480733","1.31",3.57,4.15,55,11,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,7,633,24.68,45.07,1,19.3,58.7,"na","na",283,278,313,276,25,2023-07-17 09:41:54,10.6677883333333,24.68,45.07,15.6670741116578
"9240",0,"220054000c504e5354303420",1689579719,"51.922611","4.480745","1.93",6.94,9.81,65,12,3,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,8,634,24.67,45.17,1,19.3,58.6,"na","na",283,278,309,273,24,2023-07-17 09:41:59,12.5677957142857,24.67,45.17,9.39056856825017
"9242",0,"220054000c504e5354303420",1689579724,"51.922615","4.480752","2.51",7.53,38.55,77,13,5,2,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,9,633,24.68,45.22,1,19.3,58.7,"na","na",282,278,312,273,27,2023-07-17 09:42:04,13.0381894276557,24.68,45.22,14.5010723707409
"9243",0,"220054000c504e5354303420",1689579729,"51.922615","4.480757","2.71",7.99,14.38,93,20,8,1,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,10,634,24.7,45.15,1,19.3,58.6,"na","na",282,278,311,275,23,2023-07-17 09:42:09,14.3412088392857,24.7,45.15,10.2847438828468
"9244",0,"220054000c504e5354303420",1689579734,"51.922619","4.480765","3.37",7.96,10.2,94,19,13,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,7,634,24.7,45.15,1,19.3,58.6,"na","na",281,278,309,271,32,2023-07-17 09:42:14,14.3283058630952,24.7,45.15,9.46605801483962
"9245",0,"220054000c504e5354303420",1689579739,"51.922623","4.480776","2.37",7.22,22.89,101,24,8,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,13,634,24.7,45.14,1,19.3,58.8,"na","na",282,278,312,273,22,2023-07-17 09:42:19,12.9823025,24.7,45.14,14.3057774405274
"9246",0,"220054000c504e5354303420",1689579744,"51.922626","4.480785","3.34",11.94,19.34,131,27,12,3,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,8,634,24.7,45.2,1,19.3,58.8,"na","na",283,278,314,276,23,2023-07-17 09:42:24,16.8934757242064,24.7,45.2,16.5149950649839
"9247",0,"220054000c504e5354303420",1689579749,"51.922626","4.480782","1.94",4.13,4.39,74,20,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,11,633,24.68,45.26,1,19.3,59,"na","na",284,278,312,274,23,2023-07-17 09:42:29,11.34299875,24.68,45.26,14.5681565812672
"9249",0,"220054000c504e5354303420",1689579754,"51.922626","4.480774","1.79",8.4,27.71,78,21,6,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,10,634,24.7,45.33,1,19.3,59.2,"na","na",284,278,311,272,26,2023-07-17 09:42:34,14.6851111309524,24.7,45.33,10.2363583933363
"9250",0,"220054000c504e5354303420",1689579759,"51.922626","4.480773","2.13",6.64,10.1,109,20,9,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,6,633,24.7,45.49,1,19.3,59.2,"na","na",284,278,312,274,33,2023-07-17 09:42:39,11.7907848809524,24.7,45.49,14.2505309086054
"9251",0,"220054000c504e5354303420",1689579764,"51.92263","4.480785","2.19",7.95,21.98,85,15,12,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,9,634,24.68,45.61,1,19.3,58.5,"na","na",281,278,310,274,30,2023-07-17 09:42:44,12.9009690407509,24.68,45.61,9.48495882536296
"9252",0,"220054000c504e5354303420",1689579769,"51.922626","4.480783","1.91",7.94,13.5,84,22,5,2,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,8,633,24.72,45.32,1,19.2,58.4,"na","na",281,278,313,276,21,2023-07-17 09:42:49,13.9052372321428,24.72,45.32,14.329380487458
"9253",0,"220054000c504e5354303420",1689579774,"51.922626","4.480788","2.46",8.65,16.23,110,23,7,4,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,10,634,24.72,45,1,19.2,58.3,"na","na",280,278,315,279,17,2023-07-17 09:42:54,16.4691741856061,24.72,45,15.8381691208377
"9254",0,"220054000c504e5354303420",1689579779,"51.922626","4.48079","2.56",6.74,18.32,104,23,10,3,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,13,633,24.7,44.89,1,19.2,58.3,"na","na",280,278,315,279,19,2023-07-17 09:42:59,12.3988586309524,24.7,44.89,17.7039504204409
"9256",0,"220054000c504e5354303420",1689579784,"51.92263","4.480792","2.67",11.24,39.47,101,16,13,0,5,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,13,634,24.7,44.84,1,19.2,58.3,"na","na",281,278,318,282,20,2023-07-17 09:43:04,17.2937565079365,24.7,44.84,18.7205017081699
"9257",0,"220054000c504e5354303420",1689579789,"51.922634","4.480798","1.68",4.9,6.64,75,13,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,7,633,24.71,44.87,1,19.2,58.3,"na","na",279,278,315,283,52,2023-07-17 09:43:09,10.1028116666667,24.71,44.87,17.6587120771869
"9258",0,"220054000c504e5354303420",1689579794,"51.922634","4.480799","2.11",6.96,18.1,79,12,11,3,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,8,634,24.71,44.84,1,19.2,58.2,"na","na",282,278,317,284,20,2023-07-17 09:43:14,12.6935142261905,24.71,44.84,18.5900084492578
"9259",0,"220054000c504e5354303420",1689579799,"51.922638","4.480824","2.56",12.55,45.66,128,26,6,4,3,8,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,9,634,24.7,44.79,1,19.3,58.2,"na","na",278,278,316,283,25,2023-07-17 09:43:19,16.8457524206349,24.7,44.79,17.6702821418513
"9260",0,"220054000c504e5354303420",1689579804,"51.922646","4.480842","2.05",6.93,18.72,106,24,8,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,7,634,24.72,44.79,1,19.3,58.3,"na","na",282,278,315,278,23,2023-07-17 09:43:24,12.7924114880952,24.72,44.79,16.4758661580535
"9261",0,"220054000c504e5354303420",1689579809,"51.922649","4.480851","1.71",5.8,8.57,90,22,7,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,8,633,24.71,44.84,1,19.3,58.3,"na","na",283,278,317,280,21,2023-07-17 09:43:29,11.0438295833333,24.71,44.84,18.5900084492578
"9263",0,"220054000c504e5354303420",1689579814,"51.922653","4.480853","1.98",5.13,6.74,121,27,9,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,10,633,24.71,44.86,1,19.3,58.4,"na","na",283,278,313,278,24,2023-07-17 09:43:34,10.079055,24.71,44.86,15.6573549558137
"9264",0,"220054000c504e5354303420",1689579819,"51.922649","4.48084","2.16",9.7,22.01,121,21,11,2,5,6,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,15,633,24.72,44.91,1,19.3,58.5,"na","na",282,278,317,279,34,2023-07-17 09:43:39,16.9269708333333,24.72,44.91,17.4033513064007
"9265",0,"220054000c504e5354303420",1689579824,"51.922638","4.480809","1.84",7.88,23.5,106,28,10,0,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,12,634,24.71,44.96,1,19.3,58.6,"na","na",282,278,314,276,23,2023-07-17 09:43:44,14.4533934821429,24.71,44.96,16.9413067062916
"9266",0,"220054000c504e5354303420",1689579829,"51.922626","4.480779","2.11",5.48,27.81,111,15,9,6,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,9,634,24.71,45.01,1,19.3,58.9,"na","na",282,278,312,276,22,2023-07-17 09:43:49,10.7382775,24.71,45.01,14.1144021200146
"9267",0,"220054000c504e5354303420",1689579834,"51.922619","4.480752","2.36",7.67,51.23,143,23,9,2,4,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,10,633,24.74,45.18,1,19.3,59.1,"na","na",284,278,314,275,17,2023-07-17 09:43:54,14.0609306150794,24.74,45.18,16.6649358769498
"9268",0,"220054000c504e5354303420",1689579839,"51.922615","4.480731","2.06",4.61,14.66,120,21,8,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,9,634,24.71,45.38,1,19.3,59.3,"na","na",283,278,311,273,23,2023-07-17 09:43:59,10.65629125,24.71,45.38,10.3435332065949
"9270",0,"220054000c504e5354303420",1689579844,"51.922615","4.480711","2.26",7.95,20.77,107,16,3,9,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,9,634,24.72,45.52,1,19.3,59.5,"na","na",282,278,310,274,23,2023-07-17 09:44:04,13.5026366369048,24.72,45.52,8.87525805164072
"9271",0,"220054000c504e5354303420",1689579849,"51.922615","4.4807","2.06",9.34,48.92,72,10,6,4,4,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,241,10,633,24.72,45.67,1,19.3,59.9,"na","na",284,278,310,272,28,2023-07-17 09:44:09,15.2912761706349,24.72,45.67,9.11196239679153
"9272",0,"220054000c504e5354303420",1689579854,"51.922615","4.480698","2.61",8.21,21.79,113,20,5,5,4,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,12,633,24.71,46.02,1,19.3,59.6,"na","na",285,278,309,270,27,2023-07-17 09:44:14,13.8134841865079,24.71,46.02,9.95683878048215
"9273",0,"220054000c504e5354303420",1689579859,"51.922619","4.480697","2.46",7.29,10.62,100,23,8,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,8,634,24.71,46.13,1,19.3,59.8,"na","na",285,278,310,269,21,2023-07-17 09:44:19,11.9794295833333,24.71,46.13,9.71436662012858
"9274",0,"220054000c504e5354303420",1689579864,"51.922619","4.480691","3.05",9.29,12.02,138,27,6,6,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,13,633,24.72,46.1,1,19.3,59.8,"na","na",284,278,313,268,28,2023-07-17 09:44:24,14.9008802380952,24.72,46.1,12.5450534409441
"9275",0,"220054000c504e5354303420",1689579869,"51.922611","4.480687","2.3",3.52,3.64,96,19,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,7,633,24.75,46.05,1,19.3,59.7,"na","na",282,278,309,271,23,2023-07-17 09:44:29,10.862796547619,24.75,46.05,9.53634117910656
"9277",0,"220054000c504e5354303420",1689579874,"51.922611","4.480683","2.61",6.13,86.18,104,15,10,3,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,215,10,633,24.74,45.98,1,19.3,59.6,"na","na",285,278,314,275,23,2023-07-17 09:44:34,11.5399916254579,24.74,45.98,14.8008891136704
"9278",0,"220054000c504e5354303420",1689579879,"51.922611","4.480681","2.59",7.41,8.93,91,21,6,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,7,633,24.74,45.86,1,19.3,59.5,"na","na",284,278,314,275,23,2023-07-17 09:44:39,12.7066329349817,24.74,45.86,14.3372599470037
"9279",0,"220054000c504e5354303420",1689579884,"51.922611","4.480678","2.01",3.94,4.12,65,14,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,10,633,24.77,45.84,1,19.3,59.5,"na","na",284,278,315,277,27,2023-07-17 09:44:44,11.0875570833333,24.77,45.84,14.5001690221299
"9280",0,"220054000c504e5354303420",1689579889,"51.922611","4.48068","1.81",4.33,9.7,64,19,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,9,633,24.77,45.77,1,19.3,59.5,"na","na",282,278,311,272,32,2023-07-17 09:44:49,10.8503448412698,24.77,45.77,10.1903504172481
"9281",0,"220054000c504e5354303420",1689579894,"51.922611","4.480683","2.19",8.56,36.27,71,12,6,3,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,7,634,24.75,45.79,1,19.3,59.3,"na","na",282,278,312,273,25,2023-07-17 09:44:54,14.7047410714286,24.75,45.79,13.199669367329
"9282",0,"220054000c504e5354303420",1689579899,"51.922607","4.480682","2.57",8.89,14.62,80,17,6,4,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,9,633,24.75,45.67,1,19.3,59.1,"na","na",283,278,312,272,28,2023-07-17 09:44:59,15.0699025198413,24.75,45.67,13.440431867329
"9284",0,"220054000c504e5354303420",1689579904,"51.922607","4.480675","1.73",3.37,4.83,81,25,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,8,634,24.75,45.5,1,19.3,58.9,"na","na",283,278,314,274,25,2023-07-17 09:45:04,10.8684656547619,24.75,45.5,15.8030868509112
"9285",0,"220054000c504e5354303420",1689579909,"51.922604","4.480667","2.75",10.91,17.51,97,18,9,3,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,9,633,24.75,45.48,1,19.3,58.6,"na","na",279,278,314,275,22,2023-07-17 09:45:09,16.1401293948413,24.75,45.48,15.8045493509112
"9286",0,"220054000c504e5354303420",1689579914,"51.922604","4.480669","1.79",6.06,22.18,79,17,7,2,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,9,634,24.72,45.17,1,19.3,58.6,"na","na",279,278,314,273,18,2023-07-17 09:45:14,11.3051939285714,24.72,45.17,15.7043648452037
"9287",0,"220054000c504e5354303420",1689579919,"51.922604","4.48066","1.83",4.81,6.55,74,15,8,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,7,633,24.74,45.05,1,19.3,58.7,"na","na",282,278,314,276,24,2023-07-17 09:45:19,10.78118,24.74,45.05,16.9147812484161
"9288",0,"220054000c504e5354303420",1689579924,"51.922607","4.480655","2.11",10.22,19.28,83,15,8,2,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,10,634,24.72,45.05,1,19.3,58.9,"na","na",283,278,315,279,26,2023-07-17 09:45:24,16.951499047619,24.72,45.05,15.7878718986155
"9289",0,"220054000c504e5354303420",1689579929,"51.922607","4.480649","1.83",3.72,4.11,88,18,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,6,633,24.74,45.24,1,19.3,59,"na","na",282,278,316,280,34,2023-07-17 09:45:29,10.78722875,24.74,45.24,15.4510329169717
"9291",0,"220054000c504e5354303420",1689579934,"51.922607","4.480639","1.99",8.45,21.77,85,24,5,3,3,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,8,634,24.75,45.32,1,19.3,58.7,"na","na",281,278,316,278,27,2023-07-17 09:45:34,15.202269077381,24.75,45.32,15.4983801391939
"9292",0,"220054000c504e5354303420",1689579939,"51.922607","4.480635","2.28",8.15,11.78,95,21,11,3,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,6,633,24.74,45.31,1,19.3,58.7,"na","na",280,278,313,278,28,2023-07-17 09:45:39,14.6214969246032,24.74,45.31,14.8022223525373
"9293",0,"220054000c504e5354303420",1689579944,"51.922607","4.480635","2.05",8.21,15.4,116,22,6,2,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,10,633,24.74,45.25,1,19.3,58.7,"na","na",281,278,314,275,20,2023-07-17 09:45:44,15.0115450793651,24.74,45.25,16.3972094880609
"9294",0,"220054000c504e5354303420",1689579949,"51.922611","4.480632","1.62",4.99,24.55,74,17,4,4,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,6,633,24.74,45.24,1,19.3,58.9,"na","na",282,278,312,272,34,2023-07-17 09:45:49,10.6326104166667,24.74,45.24,13.9872104605775
"9295",0,"220054000c504e5354303420",1689579954,"51.922615","4.480631","2.33",4.42,4.82,84,20,15,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,8,633,24.74,45.26,1,19.3,59.1,"na","na",284,278,312,277,30,2023-07-17 09:45:54,10.9173954166667,24.74,45.26,13.9825854605775
"9296",0,"220054000c504e5354303420",1689579959,"51.922615","4.480633","2.3",7.94,12.16,108,31,6,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,9,633,24.74,45.5,1,19.3,59.2,"na","na",283,278,312,271,27,2023-07-17 09:45:59,13.5915078869048,24.74,45.5,13.7355059086054
"9298",0,"220054000c504e5354303420",1689579964,"51.922623","4.480646","2.12",11.47,18.46,104,20,5,4,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,10,633,24.75,45.59,1,19.3,59.2,"na","na",282,278,314,273,23,2023-07-17 09:46:04,16.1449909126984,24.75,45.59,15.086784000034
"9299",0,"220054000c504e5354303420",1689579969,"51.922626","4.480652","2.15",7.79,18.5,101,19,9,5,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,12,633,24.72,45.6,1,19.3,59,"na","na",283,278,310,270,23,2023-07-17 09:46:09,13.1754060119048,24.72,45.6,9.12871001583915
"9300",0,"220054000c504e5354303420",1689579974,"51.922623","4.48065","2.11",6.25,15.69,110,26,6,4,5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,8,634,24.77,45.58,1,19.3,58.8,"na","na",281,278,312,272,32,2023-07-17 09:46:14,11.9003224389499,24.77,45.58,13.3903247244719
"9301",0,"220054000c504e5354303420",1689579979,"51.922615","4.480644","1.81",7.18,47.52,98,9,8,7,1,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,325,7,634,24.72,45.44,1,19.3,59,"na","na",282,278,312,274,30,2023-07-17 09:46:19,12.5561914285714,24.72,45.44,13.0203658177204
"9302",0,"220054000c504e5354303420",1689579984,"51.922607","4.48069","2.03",9.55,18.38,92,22,11,1,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,8,634,24.74,45.4,1,19.3,59,"na","na",282,278,313,274,26,2023-07-17 09:46:24,16.030668452381,24.74,45.4,14.7284834636484
"9303",0,"220054000c504e5354303420",1689579989,"51.922611","4.480712","1.65",7.94,20.97,78,14,8,4,1,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,9,633,24.75,45.43,1,19.3,59,"na","na",283,278,311,275,26,2023-07-17 09:46:29,13.6736534821429,24.75,45.43,10.2745818235417
"9305",0,"220054000c504e5354303420",1689579994,"51.922615","4.480764","1.63",5.29,6.67,73,17,9,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,7,634,24.77,45.45,1,19.3,58.9,"na","na",283,278,312,272,23,2023-07-17 09:46:34,10.79747375,24.77,45.45,13.4679479605775
"9306",0,"220054000c504e5354303420",1689579999,"51.922592","4.480865","1.75",5.15,24.9,86,15,6,1,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,11,633,24.78,45.41,1,19.3,58.9,"na","na",282,278,314,272,17,2023-07-17 09:46:39,10.8651379166667,24.78,45.41,15.9154755137019
"9307",0,"220054000c504e5354303420",1689580004,"51.9226","4.480881","1.64",4.33,14.49,101,12,6,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,6,633,24.77,45.35,1,19.3,59,"na","na",281,278,310,273,22,2023-07-17 09:46:44,10.9372508333333,24.77,45.35,9.54078598541865
"9308",0,"220054000c504e5354303420",1689580009,"51.9226","4.480901","0.96",2.43,2.82,43,14,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,8,634,24.77,45.43,1,19.3,59,"na","na",283,278,313,273,19,2023-07-17 09:46:49,10.56179125,24.77,45.43,14.4804651762894
"9309",0,"220054000c504e5354303420",1689580014,"51.922611","4.480955","2",4.38,55,66,17,6,6,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,240,9,634,24.78,45.42,1,19.3,59,"na","na",283,278,312,274,24,2023-07-17 09:46:54,10.9165020833333,24.78,45.42,13.6390422588231
"9310",0,"220054000c504e5354303420",1689580019,"51.922619","4.481001","2.63",7.52,51.03,105,27,10,4,4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,264,11,633,24.79,45.41,1,19.3,58.8,"na","na",282,278,315,277,26,2023-07-17 09:46:59,13.3528173397436,24.79,45.41,16.0868713940635
"9312",0,"220054000c504e5354303420",1689580024,"51.92263","4.481051","1.74",9.28,26.16,67,20,5,2,2,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,10,633,24.77,45.33,1,19.3,58.5,"na","na",283,278,314,271,21,2023-07-17 09:47:04,16.1221119940476,24.77,45.33,16.1961011547276
"9313",0,"220054000c504e5354303420",1689580029,"51.922642","4.481075","2.28",5.64,7.32,101,27,8,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,8,634,24.75,45.2,1,19.3,58.2,"na","na",281,278,312,273,23,2023-07-17 09:47:09,11.1377358333333,24.75,45.2,14.0075762500512
"9314",0,"220054000c504e5354303420",1689580034,"51.922646","4.481059","2",7.42,18.61,95,16,7,2,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,9,634,24.78,44.89,1,19.3,58.1,"na","na",282,278,315,279,23,2023-07-17 09:47:14,14.3331023992674,24.78,44.89,17.939880673868
"9315",0,"220054000c504e5354303420",1689580039,"51.922646","4.481039","1.93",7.5,26.84,90,17,9,3,3,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,7,633,24.77,44.79,1,19.3,58.2,"na","na",281,278,315,277,26,2023-07-17 09:47:19,14.5790688873626,24.77,44.79,17.9751196753695
"9316",0,"220054000c504e5354303420",1689580044,"51.922638","4.481013","1.79",8.14,46.81,96,18,5,4,3,5,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,12,633,24.77,44.74,1,19.3,58.5,"na","na",283,278,315,276,25,2023-07-17 09:47:24,15.620435952381,24.77,44.74,17.9365950541574
"9317",0,"220054000c504e5354303420",1689580049,"51.922634","4.480999","2.19",6.9,11.9,112,24,11,6,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,10,633,24.78,44.77,1,19.4,58.2,"na","na",280,278,313,279,134,2023-07-17 09:47:29,13.3691418635531,24.78,44.77,15.3953005573435
"9319",0,"220054000c504e5354303420",1689580054,"51.92263","4.480989","1.63",4.5,5.33,74,23,6,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,11,634,24.78,44.79,1,19.4,58.2,"na","na",282,278,312,272,38,2023-07-17 09:47:34,10.16992125,24.78,44.79,14.1298474082016
"9320",0,"220054000c504e5354303420",1689580059,"51.922626","4.480978","1.77",5.98,44.76,96,18,6,5,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,333,9,633,24.77,44.82,1,19.4,58.2,"na","na",283,278,312,276,26,2023-07-17 09:47:39,11.5194155357143,24.77,44.82,13.9861114432893
